timeStemp,Label,Dist_mm_1,Dist_mm_2,Dist_mm_3,Dist_mm_4,RSSI_1,RSSI_2,RSSI_3,RSSI_4,Std_mm_1,Std_mm_2,Std_mm_3,Std_mm_4
665588623,1-1,4155.0,9331.0,-391.0,10635.0,-61.0,-71.0,-44.0,-64.0,1042.0,1535.0,1301.0,943.0
665586131,1-1,4155.0,9214.0,-342.0,10596.0,-61.0,-71.0,-48.0,-64.0,1071.0,1146.0,1500.0,1158.0
665588757,1-1,4116.0,7280.0,-381.0,10479.0,-61.0,-71.0,-47.0,-63.0,1007.0,1734.0,1506.0,1021.0
665586302,1-1,4155.0,6928.0,-381.0,10596.0,-61.0,-71.0,-48.0,-64.0,1084.0,2195.0,1534.0,1154.0
665588271,1-1,4155.0,8833.0,-332.0,10557.0,-61.0,-71.0,-43.0,-64.0,1013.0,1137.0,1450.0,1046.0
665586073,1-1,4072.0,8921.0,-342.0,10596.0,-56.0,-71.0,-47.0,-63.0,1068.0,1421.0,1545.0,1156.0
665584612,1-1,4155.0,7016.0,-381.0,10518.0,-60.0,-72.0,-47.0,-65.0,1042.0,2101.0,1445.0,1375.0
665587476,1-1,4116.0,9009.0,-381.0,10596.0,-61.0,-71.0,-47.0,-64.0,1066.0,1509.0,1579.0,1278.0
665585654,1-1,4155.0,9067.0,-460.0,10479.0,-61.0,-71.0,-48.0,-63.0,1087.0,1262.0,1558.0,1132.0
665587953,1-1,3960.0,8745.0,-342.0,10322.0,-60.0,-71.0,-48.0,-65.0,1112.0,1539.0,1470.0,1180.0
665585430,1-1,4077.0,8423.0,-333.0,10596.0,-61.0,-71.0,-47.0,-64.0,1138.0,1564.0,1507.0,975.0
665583326,1-1,4133.0,12972.0,-337.0,10339.0,-60.0,-72.0,-46.0,-71.0,119.0,706.0,82.0,126.0
665584655,1-1,4077.0,6753.0,-264.0,10479.0,-60.0,-71.0,-48.0,-64.0,1169.0,2226.0,1521.0,1359.0
665588416,1-1,3999.0,7778.0,-332.0,10557.0,-61.0,-71.0,-43.0,-64.0,1136.0,1905.0,1481.0,1041.0
665584329,1-1,4155.0,8921.0,-381.0,10479.0,-60.0,-70.0,-47.0,-65.0,1085.0,1396.0,1678.0,1229.0
665586944,1-1,4038.0,6782.0,-342.0,10518.0,-61.0,-71.0,-45.0,-65.0,1076.0,2358.0,1400.0,1018.0
665585101,1-1,4038.0,9243.0,-303.0,10439.0,-61.0,-71.0,-48.0,-65.0,1115.0,1425.0,1457.0,1214.0
665588040,1-1,,,-264.0,10479.0,,,-47.0,-63.0,,,1460.0,1085.0
665584713,1-1,4155.0,6782.0,-381.0,10557.0,-60.0,-71.0,-47.0,-62.0,1059.0,2253.0,1476.0,1375.0
665585386,1-1,,,-421.0,10596.0,,,-46.0,-64.0,,,1624.0,1128.0
665588157,1-1,4077.0,8422.0,-264.0,10557.0,-61.0,-71.0,-47.0,-64.0,1079.0,1809.0,1432.0,1020.0
665589051,1-1,4077.0,7104.0,-381.0,10518.0,-61.0,-71.0,-43.0,-64.0,1023.0,1642.0,1441.0,1026.0
665589243,1-1,4038.0,7163.0,-381.0,10557.0,-61.0,-71.0,-47.0,-64.0,1080.0,2115.0,1549.0,949.0
665584728,1-1,4116.0,6723.0,-381.0,10557.0,-60.0,-71.0,-48.0,-64.0,1051.0,2450.0,1476.0,1179.0
665587248,1-1,4038.0,7514.0,-381.0,10218.0,-61.0,-71.0,-47.0,-62.0,1086.0,1964.0,1490.0,1467.0
665584314,1-1,4038.0,9360.0,-450.0,10322.0,-60.0,-71.0,-47.0,-65.0,1166.0,1396.0,1665.0,1275.0
665583677,1-1,3999.0,7016.0,-362.0,10479.0,-60.0,-71.0,-48.0,-64.0,1062.0,2001.0,1577.0,1044.0
665583873,1-1,3960.0,6636.0,-381.0,10557.0,-61.0,-71.0,-47.0,-60.0,1140.0,1755.0,1507.0,935.0
665585387,1-1,4376.0,9214.0,,,-52.0,-71.0,,,2594.0,1145.0,,
665585086,1-1,4116.0,9184.0,-381.0,10479.0,-61.0,-71.0,-45.0,-62.0,1107.0,1497.0,1505.0,1408.0
665586974,1-1,3877.0,6782.0,-342.0,10478.0,-55.0,-71.0,-47.0,-64.0,1141.0,2242.0,1453.0,1002.0
665586190,1-1,4077.0,8647.0,-381.0,10479.0,-61.0,-71.0,-48.0,-64.0,1142.0,1281.0,1503.0,1156.0
665585899,1-1,4077.0,8862.0,-342.0,10400.0,-61.0,-71.0,-47.0,-64.0,1122.0,1638.0,1455.0,1183.0
665584299,1-1,4116.0,8530.0,-381.0,10596.0,-61.0,-71.0,-48.0,-64.0,1003.0,1507.0,1505.0,1012.0
665587589,1-1,4116.0,9184.0,-264.0,10830.0,-61.0,-71.0,-47.0,-65.0,1076.0,1560.0,1461.0,1073.0
665587206,1-1,4155.0,6811.0,-420.0,10518.0,-61.0,-71.0,-47.0,-65.0,1013.0,2215.0,1552.0,1100.0
665588857,1-1,4233.0,7104.0,-381.0,10635.0,-56.0,-71.0,-47.0,-63.0,1018.0,1756.0,1460.0,1064.0
665587793,1-1,4502.0,9126.0,-342.0,10557.0,-53.0,-72.0,-47.0,-62.0,1653.0,1217.0,1484.0,1010.0
665587130,1-1,3999.0,6753.0,-144.0,12282.0,-61.0,-71.0,-45.0,-61.0,1175.0,2192.0,1459.0,1712.0
665588372,1-1,4038.0,8452.0,-381.0,10557.0,-61.0,-71.0,-47.0,-64.0,1042.0,1535.0,1491.0,1037.0
665586899,1-1,4077.0,6753.0,-381.0,10635.0,-61.0,-71.0,-47.0,-65.0,1080.0,2354.0,1534.0,1083.0
665585127,1-1,4038.0,9067.0,-342.0,10596.0,-61.0,-71.0,-47.0,-64.0,1107.0,1453.0,1487.0,1202.0
665585416,1-1,3999.0,8393.0,-342.0,10635.0,-61.0,-71.0,-47.0,-64.0,1151.0,1588.0,1532.0,978.0
665588201,1-1,3999.0,8833.0,-381.0,10440.0,-61.0,-71.0,-43.0,-64.0,1093.0,1485.0,1503.0,1077.0
665587159,1-1,3843.0,6811.0,-342.0,10557.0,-61.0,-71.0,-48.0,-65.0,1196.0,2215.0,1563.0,1074.0
665586495,1-1,3999.0,7778.0,-303.0,10596.0,-61.0,-71.0,-48.0,-64.0,1110.0,1772.0,1408.0,1221.0
665586572,1-1,4038.0,6782.0,-303.0,10557.0,-61.0,-71.0,-47.0,-64.0,1055.0,2261.0,1511.0,1131.0
665584565,1-1,4077.0,8364.0,-381.0,10569.0,-61.0,-71.0,-47.0,-62.0,1124.0,1692.0,1505.0,1071.0
665588653,1-1,4346.0,8745.0,-342.0,10635.0,-56.0,-71.0,-47.0,-64.0,938.0,1522.0,1455.0,966.0
665586436,1-1,4077.0,6928.0,-264.0,10518.0,-61.0,-71.0,-42.0,-64.0,1052.0,2088.0,1358.0,1099.0
665585182,1-1,3882.0,9272.0,-381.0,10635.0,-61.0,-71.0,-47.0,-64.0,1224.0,1109.0,1476.0,1114.0
665588668,1-1,4155.0,8862.0,-527.0,10518.0,-61.0,-71.0,-42.0,-64.0,1030.0,1411.0,1541.0,1029.0
665587822,1-1,4116.0,8862.0,-333.0,10478.0,-61.0,-71.0,-43.0,-64.0,1020.0,1434.0,1344.0,1106.0
665587488,1-1,4038.0,8764.0,-460.0,10596.0,-61.0,-72.0,-48.0,-64.0,1094.0,1220.0,1640.0,1207.0
665588387,1-1,4317.0,8452.0,-421.0,10596.0,-53.0,-72.0,-47.0,-62.0,2360.0,1512.0,1482.0,975.0
665585913,1-1,4038.0,8491.0,-342.0,10361.0,-61.0,-71.0,-47.0,-64.0,1174.0,1565.0,1470.0,1194.0
665587220,1-1,4038.0,7046.0,-342.0,11546.0,-61.0,-71.0,-47.0,-63.0,1059.0,2227.0,1484.0,1103.0
665587851,1-1,4077.0,9214.0,-264.0,10557.0,-61.0,-71.0,-48.0,-58.0,1080.0,1211.0,1521.0,1371.0
665588098,1-1,4077.0,8159.0,-303.0,10586.0,-61.0,-71.0,-47.0,-61.0,1043.0,1839.0,1483.0,1264.0
665587646,1-1,4189.0,9096.0,-264.0,10596.0,-55.0,-71.0,-47.0,-64.0,1041.0,1288.0,1476.0,1045.0
665584943,1-1,4155.0,9301.0,-381.0,10674.0,-60.0,-71.0,-47.0,-64.0,973.0,1135.0,1490.0,1030.0
665585870,1-1,4116.0,8833.0,-342.0,10479.0,-61.0,-71.0,-43.0,-64.0,1061.0,1399.0,1526.0,1179.0
665588944,1-1,3999.0,7983.0,-225.0,10752.0,-61.0,-71.0,-47.0,-64.0,1122.0,1883.0,1426.0,1007.0
665587631,1-1,4194.0,8950.0,-342.0,10557.0,-61.0,-71.0,-47.0,-63.0,978.0,1347.0,1485.0,1429.0
665587939,1-1,4038.0,8305.0,-303.0,10557.0,-60.0,-71.0,-47.0,-64.0,1081.0,1900.0,1437.0,1047.0
665589464,1-1,4077.0,6753.0,-381.0,10635.0,-60.0,-71.0,-47.0,-63.0,1080.0,1873.0,1413.0,1054.0
665587909,1-1,4116.0,8569.0,-184.0,10557.0,-60.0,-71.0,-47.0,-65.0,1045.0,1447.0,1414.0,1039.0
665586648,1-1,4077.0,7016.0,-264.0,10596.0,-61.0,-71.0,-47.0,-60.0,1169.0,2009.0,1582.0,1439.0
665589314,1-1,4038.0,6958.0,-303.0,10674.0,-61.0,-71.0,-47.0,-64.0,1029.0,1827.0,1435.0,973.0
665585669,1-1,4116.0,9126.0,-391.0,10479.0,-61.0,-71.0,-48.0,-63.0,1135.0,1260.0,1534.0,1103.0
665585283,1-1,4038.0,9126.0,-342.0,10140.0,-52.0,-71.0,-47.0,-62.0,2555.0,1195.0,1542.0,1417.0
665586116,1-1,4077.0,9214.0,-479.0,10518.0,-61.0,-71.0,-45.0,-63.0,1138.0,1211.0,1557.0,1121.0
665587016,1-1,4038.0,6841.0,-303.0,10479.0,-61.0,-71.0,-47.0,-64.0,1029.0,2075.0,1509.0,1131.0
665586630,1-1,3999.0,6811.0,-342.0,10478.0,-61.0,-71.0,-47.0,-65.0,1161.0,2386.0,1531.0,1177.0
665584987,1-1,4038.0,9184.0,-391.0,10596.0,-55.0,-71.0,-47.0,-64.0,1987.0,1539.0,1571.0,1134.0
665585059,1-1,4116.0,9155.0,-303.0,10440.0,-60.0,-71.0,-45.0,-64.0,1073.0,1509.0,1468.0,1253.0
665586513,1-1,4385.0,7075.0,-342.0,12054.0,-53.0,-71.0,-47.0,-60.0,2406.0,1989.0,1455.0,1566.0
665588445,1-1,3999.0,8335.0,-420.0,10635.0,-61.0,-71.0,-47.0,-64.0,1099.0,1773.0,1524.0,942.0
665587603,1-1,4116.0,9243.0,-176.0,10479.0,-61.0,-71.0,-43.0,-65.0,1063.0,894.0,1421.0,1202.0
665585154,1-1,4116.0,9214.0,-339.0,10518.0,-60.0,-72.0,-45.0,-64.0,1102.0,1373.0,1514.0,1185.0
665588562,1-1,4038.0,8305.0,-303.0,10596.0,-60.0,-71.0,-47.0,-64.0,1048.0,1728.0,1479.0,909.0
665584871,1-1,3999.0,9243.0,-420.0,10439.0,-61.0,-71.0,-47.0,-64.0,1103.0,1511.0,1510.0,1235.0
665588055,1-1,4038.0,8305.0,-303.0,10439.0,-61.0,-71.0,-47.0,-63.0,1062.0,1731.0,1451.0,1085.0
665585239,1-1,4077.0,9243.0,-499.0,10674.0,-60.0,-71.0,-47.0,-64.0,1076.0,1093.0,1608.0,1010.0
665587968,1-1,4077.0,7807.0,-391.0,10635.0,-60.0,-71.0,-48.0,-64.0,1029.0,1983.0,1496.0,1053.0
665583971,1-1,4038.0,6899.0,-342.0,10518.0,-61.0,-71.0,-47.0,-64.0,1132.0,2102.0,1411.0,1014.0
665589184,1-1,3999.0,7192.0,-342.0,10518.0,-61.0,-71.0,-47.0,-64.0,1083.0,2197.0,1488.0,1001.0
665584271,1-1,4038.0,7837.0,-381.0,10557.0,-60.0,-71.0,-46.0,-64.0,1085.0,1911.0,1548.0,1082.0
665587377,1-1,3999.0,6928.0,-105.0,12048.0,-61.0,-71.0,-45.0,-61.0,1136.0,2061.0,1444.0,1408.0
665584551,1-1,4077.0,8862.0,-342.0,10674.0,-60.0,-72.0,-47.0,-64.0,1095.0,1520.0,1542.0,1104.0
665586780,1-1,4038.0,6811.0,-342.0,10596.0,-61.0,-71.0,-47.0,-64.0,1069.0,2252.0,1470.0,1147.0
665585958,1-1,4077.0,9038.0,-264.0,10674.0,-61.0,-71.0,-43.0,-64.0,1137.0,1234.0,1448.0,1162.0
665585596,1-1,4077.0,8305.0,-410.0,10635.0,-61.0,-71.0,-43.0,-64.0,1093.0,1783.0,1511.0,1080.0
665583520,1-1,4038.0,6753.0,-342.0,10557.0,-61.0,-71.0,-48.0,-65.0,1129.0,1729.0,1528.0,1122.0
665583846,1-1,4038.0,6723.0,-460.0,10596.0,-61.0,-71.0,-47.0,-64.0,1092.0,2083.0,1514.0,963.0
665583742,1-1,3999.0,6841.0,-381.0,10557.0,-61.0,-71.0,-47.0,-64.0,1108.0,2353.0,1435.0,990.0
665585741,1-1,4038.0,7661.0,-264.0,10674.0,-61.0,-71.0,-47.0,-64.0,1159.0,1912.0,1506.0,1003.0
665585372,1-1,4077.0,8745.0,-342.0,10479.0,-61.0,-71.0,-48.0,-64.0,1177.0,1567.0,1456.0,1131.0
665588402,1-1,4116.0,7690.0,-371.0,10596.0,-61.0,-71.0,-43.0,-64.0,1064.0,1871.0,1500.0,1055.0
665587675,1-1,4116.0,9301.0,-420.0,10596.0,-61.0,-71.0,-47.0,-65.0,1046.0,1170.0,1525.0,1113.0
665586465,1-1,3960.0,7280.0,-105.0,10596.0,-61.0,-71.0,-45.0,-64.0,1127.0,2034.0,1351.0,1089.0
665584698,1-1,4038.0,6694.0,-264.0,10557.0,-61.0,-71.0,-42.0,-64.0,1076.0,2235.0,1412.0,1140.0
665584070,1-1,2146.0,6841.0,-342.0,10635.0,-52.0,-72.0,-47.0,-64.0,3303.0,2310.0,1411.0,982.0
665586751,1-1,4077.0,7134.0,-225.0,10479.0,-61.0,-71.0,-47.0,-64.0,1080.0,2125.0,1456.0,1241.0
665588083,1-1,4155.0,8364.0,-381.0,10557.0,-61.0,-71.0,-47.0,-63.0,1013.0,1743.0,1505.0,1110.0
665588814,1-1,4077.0,7661.0,-342.0,10635.0,-61.0,-71.0,-47.0,-64.0,1030.0,2083.0,1485.0,1124.0
665585856,1-1,4116.0,9038.0,-645.0,10596.0,-61.0,-71.0,-43.0,-63.0,1065.0,1382.0,1635.0,1129.0
665583930,1-1,3999.0,6723.0,-342.0,10518.0,-61.0,-71.0,-43.0,-64.0,1163.0,2083.0,1373.0,964.0
665588286,1-1,4077.0,8608.0,-879.0,10713.0,-60.0,-71.0,-43.0,-61.0,1083.0,1533.0,1842.0,1196.0
665586246,1-1,4228.0,8540.0,-342.0,10518.0,-52.0,-71.0,-47.0,-64.0,2295.0,1506.0,1485.0,1228.0
665587362,1-1,4116.0,6958.0,-381.0,10557.0,-61.0,-71.0,-47.0,-64.0,1047.0,2251.0,1534.0,1095.0
665586958,1-1,4077.0,6870.0,-342.0,10557.0,-61.0,-71.0,-47.0,-65.0,1041.0,2185.0,1542.0,1025.0
665588577,1-1,4116.0,7924.0,-381.0,10557.0,-60.0,-71.0,-47.0,-64.0,1033.0,1530.0,1460.0,974.0
665583384,1-1,4038.0,6782.0,-460.0,10100.0,-61.0,-71.0,-48.0,-63.0,1134.0,2436.0,1659.0,1310.0
665586988,1-1,3999.0,6782.0,-342.0,10596.0,-61.0,-71.0,-47.0,-63.0,1089.0,2320.0,1505.0,1085.0
665589036,1-1,4077.0,7075.0,-342.0,10361.0,-61.0,-71.0,-47.0,-64.0,1050.0,1690.0,1513.0,1175.0
665584770,1-1,3999.0,9214.0,-303.0,10674.0,-61.0,-71.0,-47.0,-63.0,1091.0,1555.0,1525.0,1091.0
665586543,1-1,4116.0,6870.0,-381.0,10518.0,-61.0,-72.0,-47.0,-62.0,1049.0,2197.0,1521.0,1034.0
665588742,1-1,4155.0,7134.0,-381.0,10557.0,-61.0,-71.0,-47.0,-64.0,1012.0,2030.0,1503.0,1050.0
665586347,1-1,4077.0,6753.0,-342.0,10635.0,-61.0,-71.0,-48.0,-64.0,1065.0,2151.0,1485.0,1037.0
665585756,1-1,3999.0,7632.0,-342.0,10596.0,-61.0,-71.0,-41.0,-64.0,1171.0,2065.0,1288.0,1010.0
665584742,1-1,3999.0,6665.0,-381.0,10635.0,-61.0,-71.0,-47.0,-62.0,1119.0,2297.0,1521.0,1043.0
665587501,1-1,4155.0,9184.0,-332.0,10596.0,-61.0,-71.0,-43.0,-64.0,1046.0,1173.0,1509.0,1138.0
665586375,1-1,4155.0,6928.0,-381.0,10596.0,-61.0,-71.0,-47.0,-62.0,992.0,2171.0,1546.0,1018.0
665584213,1-1,4077.0,6899.0,-450.0,10322.0,-60.0,-72.0,-47.0,-64.0,1036.0,2141.0,1468.0,1083.0
665584014,1-1,4116.0,6782.0,-381.0,10713.0,-61.0,-72.0,-43.0,-64.0,1051.0,2103.0,1332.0,912.0
665583804,1-1,4077.0,6870.0,-381.0,10518.0,-61.0,-71.0,-47.0,-64.0,1056.0,2115.0,1564.0,990.0
665587144,1-1,4038.0,6870.0,-303.0,10440.0,-61.0,-71.0,-47.0,-65.0,1115.0,2137.0,1490.0,1140.0
665588012,1-1,4116.0,7895.0,-371.0,10713.0,-61.0,-71.0,-41.0,-63.0,1048.0,1939.0,1571.0,1026.0
665586162,1-1,4077.0,9009.0,-381.0,10401.0,-61.0,-71.0,-48.0,-64.0,1129.0,1297.0,1474.0,1241.0
665589006,1-1,3999.0,6841.0,-342.0,10596.0,-61.0,-71.0,-47.0,-64.0,1059.0,2368.0,1501.0,1031.0
665583728,1-1,4077.0,6841.0,-381.0,10322.0,-61.0,-71.0,-47.0,-63.0,1113.0,2112.0,1417.0,1294.0
665588315,1-1,4116.0,8833.0,-303.0,10674.0,-61.0,-71.0,-45.0,-64.0,1690.0,1280.0,1495.0,964.0
665586600,1-1,4194.0,6841.0,-342.0,10479.0,-61.0,-71.0,-47.0,-64.0,992.0,2347.0,1545.0,1120.0
665587044,1-1,4116.0,6665.0,-342.0,10752.0,-61.0,-71.0,-47.0,-65.0,1025.0,2453.0,1516.0,882.0
665587450,1-1,4116.0,7866.0,-381.0,10596.0,-61.0,-71.0,-42.0,-64.0,1044.0,1881.0,1538.0,1280.0
665585640,1-1,3921.0,9096.0,-381.0,10518.0,-61.0,-71.0,-48.0,-62.0,1188.0,1237.0,1563.0,1129.0
665588713,1-1,4077.0,8452.0,-342.0,10713.0,-61.0,-71.0,-48.0,-63.0,1042.0,1485.0,1455.0,947.0
665585312,1-1,3999.0,8305.0,-303.0,8629.0,-61.0,-71.0,-48.0,-59.0,1166.0,1746.0,1527.0,2363.0
665584227,1-1,4038.0,7134.0,-342.0,10439.0,-60.0,-71.0,-43.0,-63.0,1131.0,2168.0,1340.0,1098.0
665585269,1-1,4116.0,9214.0,-381.0,10439.0,-61.0,-71.0,-48.0,-64.0,1075.0,1525.0,1549.0,1248.0
665585168,1-1,4077.0,9126.0,-381.0,10596.0,-61.0,-71.0,-47.0,-64.0,1097.0,1541.0,1523.0,1158.0
665583465,1-1,4155.0,7016.0,-303.0,10518.0,-61.0,-72.0,-46.0,-64.0,1073.0,2204.0,1630.0,1192.0
665587997,1-1,4346.0,7749.0,-684.0,10596.0,-51.0,-71.0,-43.0,-64.0,2081.0,1997.0,1737.0,1079.0
665589229,1-1,4116.0,7163.0,-342.0,10557.0,-60.0,-71.0,-47.0,-64.0,1017.0,2036.0,1459.0,1176.0
665584256,1-1,4038.0,8511.0,-342.0,10400.0,-60.0,-72.0,-48.0,-62.0,1101.0,1659.0,1501.0,1070.0
665587616,1-1,4077.0,9214.0,-342.0,10518.0,-61.0,-71.0,-42.0,-65.0,1079.0,823.0,1516.0,1164.0
665583547,1-1,3960.0,6841.0,-381.0,10557.0,-61.0,-71.0,-47.0,-64.0,1115.0,2135.0,1726.0,1107.0
665585554,1-1,4038.0,9184.0,,,-61.0,-71.0,,,1161.0,1120.0,,
665583916,1-1,4038.0,6782.0,-420.0,10479.0,-61.0,-71.0,-47.0,-62.0,1118.0,2178.0,1526.0,1017.0
665589170,1-1,4077.0,7192.0,-303.0,10557.0,-61.0,-71.0,-47.0,-64.0,1039.0,2083.0,1452.0,963.0
665588460,1-1,4116.0,8891.0,-421.0,10596.0,-61.0,-71.0,-47.0,-64.0,1041.0,1463.0,1553.0,969.0
665586392,1-1,4077.0,6958.0,-264.0,12516.0,-61.0,-71.0,-45.0,-61.0,1010.0,2112.0,1445.0,2016.0
665587318,1-1,4038.0,7192.0,-303.0,10557.0,-61.0,-71.0,-47.0,-64.0,1100.0,1986.0,1467.0,1150.0
665588929,1-1,4038.0,7954.0,-460.0,10439.0,-56.0,-71.0,-48.0,-64.0,1046.0,1861.0,1514.0,1100.0
665588142,1-1,4116.0,8608.0,-264.0,10557.0,-61.0,-71.0,-47.0,-64.0,1061.0,1572.0,1447.0,1033.0
665586692,1-1,4077.0,7163.0,-342.0,10400.0,-61.0,-72.0,-47.0,-65.0,1127.0,2073.0,1528.0,1302.0
665586260,1-1,4116.0,8540.0,-264.0,10139.0,-61.0,-71.0,-45.0,-62.0,1122.0,1671.0,1342.0,1384.0
665586328,1-1,3960.0,6870.0,-342.0,10752.0,-61.0,-71.0,-47.0,-64.0,1198.0,2277.0,1459.0,1080.0
665587545,1-1,4038.0,8540.0,-342.0,11897.0,-61.0,-71.0,-47.0,-60.0,1115.0,1762.0,1531.0,1598.0
665589138,1-1,3960.0,7046.0,-293.0,10518.0,-61.0,-71.0,-42.0,-64.0,1072.0,2056.0,1500.0,970.0
665586914,1-1,4116.0,6841.0,-381.0,10635.0,-61.0,-71.0,-47.0,-64.0,1075.0,2210.0,1494.0,1044.0
665589555,1-1,4038.0,7280.0,-421.0,10830.0,-60.0,-71.0,-47.0,-63.0,1074.0,1633.0,1509.0,1148.0
665589155,1-1,4077.0,7163.0,-381.0,10674.0,-61.0,-71.0,-42.0,-64.0,1037.0,2053.0,1537.0,993.0
665587660,1-1,4346.0,9331.0,-264.0,10596.0,-53.0,-71.0,-47.0,-65.0,2134.0,1066.0,1462.0,1051.0
665588329,1-1,4155.0,,-566.0,10713.0,-61.0,,-43.0,-64.0,983.0,,1571.0,1045.0
665587174,1-1,3960.0,6782.0,-381.0,10440.0,-60.0,-71.0,-47.0,-64.0,1183.0,2357.0,1481.0,1078.0
665586176,1-1,3999.0,8921.0,-342.0,10518.0,-61.0,-71.0,-47.0,-64.0,1190.0,1429.0,1499.0,1129.0
665585625,1-1,3921.0,8745.0,-527.0,10518.0,-61.0,-72.0,-43.0,-63.0,1209.0,1418.0,1642.0,1091.0
665583957,1-1,4038.0,6694.0,-333.0,10596.0,-61.0,-71.0,-47.0,-64.0,1087.0,2267.0,1445.0,934.0
665586407,1-1,4077.0,6958.0,-342.0,10557.0,-60.0,-71.0,-47.0,-64.0,1064.0,2072.0,1484.0,1062.0
665586016,1-1,4077.0,9126.0,-566.0,10635.0,-61.0,-71.0,-43.0,-64.0,1140.0,1510.0,1644.0,1124.0
665587748,1-1,4077.0,9331.0,-303.0,10596.0,-61.0,-71.0,-47.0,-63.0,1093.0,1068.0,1452.0,1216.0
665587030,1-1,4077.0,6899.0,-342.0,10518.0,-61.0,-71.0,-47.0,-65.0,1038.0,2129.0,1543.0,1068.0
665584842,1-1,3999.0,9272.0,-215.0,10400.0,-61.0,-71.0,-43.0,-64.0,1138.0,1569.0,1442.0,1285.0
665584099,1-1,4038.0,6841.0,-342.0,10557.0,-61.0,-72.0,-45.0,-64.0,1103.0,1966.0,1355.0,998.0
665583315,1-1,4135.0,12068.0,-337.0,9994.0,-61.0,-72.0,-45.0,-67.0,82.0,112.0,103.0,119.0
665589478,1-1,3999.0,8540.0,-261.0,10557.0,-61.0,-71.0,-46.0,-64.0,1109.0,1680.0,1430.0,1049.0
665584042,1-1,4038.0,6665.0,-499.0,10557.0,-61.0,-72.0,-47.0,-62.0,1127.0,2106.0,1476.0,1199.0
665584479,1-1,4155.0,7104.0,-421.0,10557.0,-60.0,-72.0,-47.0,-63.0,1001.0,2178.0,1599.0,1405.0
665586232,1-1,3999.0,8921.0,-381.0,10596.0,-61.0,-71.0,-47.0,-64.0,1207.0,1485.0,1541.0,1114.0
665583833,1-1,4077.0,6811.0,-342.0,10635.0,-61.0,-71.0,-41.0,-64.0,1069.0,2195.0,1214.0,883.0
665587087,1-1,4038.0,6753.0,-460.0,10596.0,-61.0,-71.0,-47.0,-65.0,1076.0,2101.0,1484.0,1015.0
665588519,1-1,4038.0,8891.0,-264.0,10518.0,-61.0,-71.0,-47.0,-64.0,1087.0,1459.0,1374.0,988.0
665584641,1-1,4077.0,6548.0,-342.0,10139.0,-61.0,-71.0,-48.0,-61.0,1140.0,2305.0,1594.0,2257.0
665588171,1-1,4116.0,9096.0,-303.0,10518.0,-61.0,-71.0,-47.0,-64.0,1045.0,1255.0,1411.0,1055.0
665589345,1-1,4038.0,6870.0,-342.0,10361.0,-61.0,-71.0,-47.0,-64.0,1044.0,2130.0,1484.0,1081.0
665584085,1-1,3999.0,6870.0,-381.0,10518.0,-61.0,-72.0,-43.0,-64.0,1088.0,2168.0,1348.0,988.0
665588257,1-1,4077.0,9126.0,-342.0,10479.0,-60.0,-71.0,-47.0,-64.0,1066.0,1465.0,1499.0,1052.0
665587102,1-1,4038.0,6841.0,-342.0,10440.0,-61.0,-71.0,-47.0,-65.0,1071.0,2084.0,1543.0,1110.0
665586766,1-1,4038.0,6841.0,-264.0,10361.0,-61.0,-71.0,-47.0,-64.0,1141.0,2127.0,1447.0,1251.0
665583534,1-1,4038.0,6782.0,-421.0,10439.0,-61.0,-71.0,-49.0,-64.0,1071.0,1731.0,1611.0,1196.0
665587837,1-1,4077.0,8774.0,-342.0,10557.0,-61.0,-71.0,-48.0,-64.0,1063.0,1411.0,1470.0,1115.0
665584594,1-1,4077.0,7778.0,-264.0,10635.0,-60.0,-71.0,-47.0,-64.0,1084.0,1835.0,1461.0,1084.0
665588829,1-1,4038.0,7690.0,-723.0,10596.0,-61.0,-71.0,-43.0,-63.0,1078.0,1998.0,1731.0,1077.0
665587234,1-1,4077.0,7104.0,-264.0,10479.0,-61.0,-71.0,-48.0,-64.0,1052.0,2032.0,1433.0,1235.0
665585698,1-1,3999.0,9126.0,-381.0,10674.0,-61.0,-71.0,-48.0,-64.0,1175.0,1222.0,1563.0,1056.0
665588026,1-1,4038.0,8657.0,-342.0,10478.0,-61.0,-71.0,-48.0,-63.0,1074.0,1549.0,1426.0,1092.0
665589585,1-1,,8979.0,,,,-70.0,,,,1463.0,,
665585254,1-1,4038.0,9214.0,-362.0,10557.0,-60.0,-71.0,-45.0,-60.0,1132.0,1487.0,1519.0,1574.0
665587704,1-1,4077.0,9272.0,-421.0,10440.0,-61.0,-71.0,-45.0,-65.0,1079.0,1089.0,1429.0,1112.0
665589449,1-1,4038.0,6870.0,-381.0,10596.0,-61.0,-72.0,-47.0,-61.0,1190.0,1698.0,1460.0,1286.0
665587895,1-1,4155.0,9155.0,-303.0,10557.0,-60.0,-71.0,-47.0,-61.0,1003.0,1259.0,1452.0,1204.0
665586794,1-1,3999.0,6841.0,-381.0,10518.0,-61.0,-71.0,-47.0,-64.0,1179.0,2294.0,1510.0,1142.0
665584114,1-1,4077.0,6870.0,-381.0,10674.0,-61.0,-72.0,-48.0,-62.0,1099.0,2027.0,1402.0,1228.0
665588475,1-1,4116.0,8540.0,,10674.0,-61.0,-71.0,,-64.0,1064.0,1579.0,,954.0
665584056,1-1,4038.0,6841.0,-499.0,10479.0,-61.0,-71.0,-47.0,-64.0,1087.0,2178.0,1532.0,954.0
