Timestamp,Label,Duration_ms,SSID_1,BSSID_1,RSSI_1,Dist_mm_1,Std_mm_1,Succ_1,Att_1,Rate_1,SSID_2,BSSID_2,RSSI_2,Dist_mm_2,Std_mm_2,Succ_2,Att_2,Rate_2,SSID_3,BSSID_3,RSSI_3,Dist_mm_3,Std_mm_3,Succ_3,Att_3,Rate_3,SSID_4,BSSID_4,RSSI_4,Dist_mm_4,Std_mm_4,Succ_4,Att_4,Rate_4,Diff_RSSI_1_2,Diff_RSSI_1_3,Diff_RSSI_1_4,Diff_RSSI_2_3,Diff_RSSI_2_4,Diff_RSSI_3_4
1767354158897,1-1,129,MCSLab RTT AP1,24:29:34:e2:4c:36,-62.0,3335.0,828.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6694.0,450.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56.0,-777.0,336.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64.0,9458.0,326.0,7.0,8.0,87.5,3.0,-6.0,2.0,-9.0,-1.0,8.0
1767354159112,1-1,138,MCSLab RTT AP1,24:29:34:e2:4c:36,-61.0,3296.0,849.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67.0,6655.0,433.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49.0,-3150.0,2669.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64.0,9380.0,396.0,7.0,8.0,87.5,6.0,-12.0,3.0,-18.0,-3.0,15.0
1767354159305,1-1,124,MCSLab RTT AP1,24:29:34:e2:4c:36,-62.0,3374.0,739.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66.0,6655.0,453.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52.0,-2407.0,1872.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64.0,9419.0,437.0,7.0,8.0,87.5,4.0,-10.0,2.0,-14.0,-2.0,12.0
1767354159509,1-1,122,MCSLab RTT AP1,24:29:34:e2:4c:36,-62.0,3257.0,871.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64.0,6733.0,460.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57.0,-777.0,369.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64.0,9458.0,364.0,7.0,8.0,87.5,2.0,-5.0,2.0,-7.0,0.0,7.0
1767354159699,1-1,104,MCSLab RTT AP1,24:29:34:e2:4c:36,-61.0,3335.0,884.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6655.0,483.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58.0,-816.0,352.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64.0,9380.0,406.0,7.0,8.0,87.5,4.0,-3.0,3.0,-7.0,-1.0,6.0
1767354159938,1-1,135,MCSLab RTT AP1,24:29:34:e2:4c:36,-61.0,3256.0,876.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66.0,6772.0,475.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56.0,-816.0,514.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64.0,9458.0,386.0,7.0,8.0,87.5,5.0,-5.0,3.0,-10.0,-2.0,8.0
1767354160156,1-1,133,MCSLab RTT AP1,24:29:34:e2:4c:36,-62.0,3296.0,844.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6733.0,466.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58.0,-738.0,460.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64.0,9419.0,300.0,7.0,8.0,87.5,3.0,-4.0,2.0,-7.0,-1.0,6.0
1767354160355,1-1,125,MCSLab RTT AP1,24:29:34:e2:4c:36,-57.0,3178.0,920.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6733.0,497.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58.0,-855.0,500.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64.0,9302.0,402.0,7.0,8.0,87.5,8.0,1.0,7.0,-7.0,-1.0,6.0
1767354160564,1-1,126,MCSLab RTT AP1,24:29:34:e2:4c:36,-62.0,3217.0,828.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6733.0,499.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58.0,-933.0,455.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64.0,9341.0,376.0,7.0,8.0,87.5,3.0,-4.0,2.0,-7.0,-1.0,6.0
1767354160774,1-1,128,MCSLab RTT AP1,24:29:34:e2:4c:36,-61.0,3335.0,816.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6772.0,453.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57.0,-738.0,419.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64.0,9341.0,417.0,7.0,8.0,87.5,4.0,-4.0,3.0,-8.0,-1.0,7.0
1767354160954,1-1,101,MCSLab RTT AP1,24:29:34:e2:4c:36,-61.0,3178.0,907.0,7.0,8.0,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65.0,6811.0,441.0,7.0,8.0,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58.0,-816.0,420.0,7.0,8.0,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64.0,9380.0,365.0,7.0,8.0,87.5,4.0,-3.0,3.0,-7.0,-1.0,6.0
