Timestamp,Label,Duration_ms,SSID_1,BSSID_1,RSSI_1,Dist_mm_1,Std_mm_1,Succ_1,Att_1,Rate_1,SSID_2,BSSID_2,RSSI_2,Dist_mm_2,Std_mm_2,Succ_2,Att_2,Rate_2,SSID_3,BSSID_3,RSSI_3,Dist_mm_3,Std_mm_3,Succ_3,Att_3,Rate_3,SSID_4,BSSID_4,RSSI_4,Dist_mm_4,Std_mm_4,Succ_4,Att_4,Rate_4
1767276240483,1-1,143,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3296,974,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6577,1584,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,237,512,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9380,383,7,8,87.5
1767276240665,1-1,116,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3296,947,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6577,1599,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,208,545,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9419,318,7,8,87.5
1767276240864,1-1,108,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3178,1003,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6655,1535,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,91,561,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9341,400,7,8,87.5
1767276241098,1-1,135,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3257,967,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6577,1571,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,32,529,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9341,342,7,8,87.5
1767276241290,1-1,119,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3178,957,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6577,1571,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,91,616,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9341,305,7,8,87.5
1767276241529,1-1,151,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3296,918,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6694,1498,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,120,553,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9419,278,7,8,87.5
1767276241705,1-1,119,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3335,1013,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6616,1492,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,91,577,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9380,344,7,8,87.5
1767276241938,1-1,145,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3335,1001,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6538,1572,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,120,586,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9341,379,7,8,87.5
1767276242139,1-1,138,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3296,1123,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6616,1542,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,150,548,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9301,312,7,8,87.5
1767276242346,1-1,138,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3296,1003,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6694,1544,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,62,556,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9458,250,7,8,87.5
1767276242550,1-1,135,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3296,1032,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6655,1491,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,120,565,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9419,307,7,8,87.5
1767276242733,1-1,111,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3296,1006,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6655,1489,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,32,570,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9419,318,7,8,87.5
1767276242963,1-1,133,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3296,1005,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6577,1527,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,120,565,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9341,305,7,8,87.5
1767276243163,1-1,126,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3335,967,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6577,1554,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,91,602,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9262,415,7,8,87.5
1767276243369,1-1,124,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3257,994,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6538,1546,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,62,576,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9262,392,7,8,87.5
1767276243576,1-1,124,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3374,907,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6655,1519,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,91,565,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9184,468,7,8,87.5
1767276243778,1-1,118,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3296,947,7,8,87.5,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6655,1524,7,8,87.5,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,62,630,7,8,87.5,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9341,376,7,8,87.5
