Timestamp,Label,SSID_1,BSSID_1,RSSI_1,Dist_mm_1,Std_mm_1,SSID_2,BSSID_2,RSSI_2,Dist_mm_2,Std_mm_2,SSID_3,BSSID_3,RSSI_3,Dist_mm_3,Std_mm_3,SSID_4,BSSID_4,RSSI_4,Dist_mm_4,Std_mm_4
1767085329124,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-72,3564,419,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,5127,481,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-1355,898,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9619,2206
1767085329332,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,3564,340,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,4951,722,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-1045,772,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,9385,2051
1767085329567,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-64,3720,196,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,4746,1510,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1241,800,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,9531,2327
1767085329795,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,3916,105,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,4072,335,MCSLab RTT AP3,b0:e4:d5:88:16:86,-44,-1504,1017,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,9531,2252
1767085330010,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-64,4160,1138,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3642,434,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,-1202,858,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,9453,1920
1767085330214,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,3838,1232,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,3759,373,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1124,745,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,9414,1900
1767085330407,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,4189,839,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,3603,660,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,-1045,724,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,9619,1821
1767085330624,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,3642,290,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3564,580,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1085,740,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,9590,1893
1767085330848,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,3642,270,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3525,535,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-967,710,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9658,1625
1767085331040,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,3564,230,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3564,562,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,-1163,834,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,9619,1774
1767085331250,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-65,3525,328,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,3642,443,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,-1045,711,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,9561,1866
1767085331470,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,3291,473,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3720,442,MCSLab RTT AP3,b0:e4:d5:88:16:86,-44,-967,647,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,9561,1907
1767085331665,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-65,3603,237,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3642,455,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,-1006,659,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,9707,1787
1767085331842,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,3925,1217,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3564,492,MCSLab RTT AP3,b0:e4:d5:88:16:86,-45,-1202,740,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,9541,1642
1767085332053,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,4072,74,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,3447,537,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,-1163,661,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,9453,1903
1767085332283,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,4111,105,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,3330,565,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1124,759,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,9443,2148
1767085332494,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,3837,213,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3447,537,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,-1084,743,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,9414,2119
1767085332710,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,3955,165,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3525,498,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1085,675,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,9531,2037
1767085332926,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-69,4189,839,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3447,546,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1163,699,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,9531,2200
1767085333128,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-69,4101,960,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3447,508,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1045,610,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,9707,1895
1767085333330,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,3925,1009,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3486,529,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1124,659,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,9590,100
1767085333537,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,4013,972,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3369,556,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,-1394,895,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,9678,179
1767085333746,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,4248,988,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3408,538,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1006,773,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,9561,1949
1767085333953,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,4189,1029,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3213,664,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1045,664,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,9570,184
1767085334168,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,4072,787,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,3486,499,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1202,823,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,9502,2132
1767085334371,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,3896,1097,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3408,524,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,-1163,796,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,9619,2131
1767085334592,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-71,4306,819,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3603,484,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-1006,813,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,9590,2168
1767085334786,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-69,3916,149,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3525,607,MCSLab RTT AP3,b0:e4:d5:88:16:86,-47,-1085,768,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9482,1967
1767085334998,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-64,3603,286,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,3681,504,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-928,705,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,9678,1928
1767085335204,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,3877,150,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,3720,358,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-1124,833,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,9561,1774
1767085335412,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,3642,337,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,4072,306,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,-1085,859,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9385,2109
1767085335598,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,3486,188,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,3798,504,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,-1315,880,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,9550,2527
1767085335835,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-65,3838,120,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3838,513,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,-1085,656,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9473,1894
1767085336059,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-64,4072,1196,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,3447,532,MCSLab RTT AP3,b0:e4:d5:88:16:86,-47,-2129,1540,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,9414,1981
1767085336260,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,3837,1258,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,3603,447,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,-1124,829,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,9561,1854
1767085336463,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-65,3877,174,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,3486,468,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,-1045,643,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9502,1782
1767085336673,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,4013,1408,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,3525,504,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,-967,656,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9746,1652
1767085336873,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-65,4013,1097,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,3681,504,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1124,844,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9531,2000
1767085337074,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-65,4131,917,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,3564,379,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,-928,673,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,9355,1835
1767085337294,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,3720,266,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,3525,429,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1202,792,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,9561,1986
1767085337496,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-64,3486,363,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,4306,365,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1006,653,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9648,1846
1767085337714,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-65,4189,1171,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,4619,219,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,-1163,792,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,9678,1907
1767085337917,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-64,3486,137,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,4921,1210,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,-967,758,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,9502,1978
1767085338155,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,4189,1456,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,4863,1470,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,-967,704,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,9707,1651
1767085338334,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-65,2958,730,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,5039,867,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1006,701,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9561,2026
1767085338541,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,3330,196,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,5068,1616,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,-1006,697,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,9531,1846
1767085338731,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,3525,163,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,5156,1225,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1006,688,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,9687,1802
1767085338970,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,3808,165,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,5214,1362,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1045,659,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9619,1878
1767085339175,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,3603,145,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,5156,1291,MCSLab RTT AP3,b0:e4:d5:88:16:86,-47,-1309,1002,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,9443,1926
1767085339357,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-64,3426,423,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,5185,1123,MCSLab RTT AP3,b0:e4:d5:88:16:86,-50,-1163,776,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9561,1987
1767085339583,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,3798,256,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,5273,996,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,-1085,780,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9473,1894
1767085339812,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-65,3691,1185,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,5068,1313,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,-928,694,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9531,1996
1767085340013,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-65,3642,242,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,4951,395,MCSLab RTT AP3,b0:e4:d5:88:16:86,-50,-1045,756,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,9238,2141
1767085340206,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-71,3486,85,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,5185,313,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,-1085,768,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9355,2221
1767085340430,5-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,3681,120,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,5449,300,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,-1182,823,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9502,2151
1767085349492,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,4086,347,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,4658,348,MCSLab RTT AP3,b0:e4:d5:88:16:86,-50,-850,330,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,11038,991
1767085349679,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,3808,1081,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,5713,198,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-1006,431,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,10713,630
1767085349878,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,4570,1283,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,6416,1903,MCSLab RTT AP3,b0:e4:d5:88:16:86,-50,-928,372,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,9541,1017
1767085350090,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,5947,536,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,9550,1294,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,-1436,609,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,9775,1463
1767085350292,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-65,4072,1037,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,4892,177,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-928,341,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,9307,2302
1767085350513,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,5712,326,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,4736,263,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,-928,318,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,8994,2839
1767085350752,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-64,4267,901,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,5039,123,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,-1094,386,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,9463,278
1767085350929,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,5418,444,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,5009,305,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-1124,484,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,9307,300
1767085351163,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,6093,375,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,4629,811,MCSLab RTT AP3,b0:e4:d5:88:16:86,-51,-1085,466,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,15508,102
1767085351368,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,6298,90,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,4541,538,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-1045,533,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69,15889,76
1767085351583,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,5683,1626,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,7978,848,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-928,343,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-69,15684,156
1767085351787,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,5595,2586,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,8759,243,MCSLab RTT AP3,b0:e4:d5:88:16:86,-44,-606,408,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,14863,162
1767085351996,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,6855,2393,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,8730,114,MCSLab RTT AP3,b0:e4:d5:88:16:86,-44,-1270,629,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,15127,143
1767085352207,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,5654,2403,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,8847,179,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-1065,513,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,15303,143
1767085352429,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,5595,117,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,8935,153,MCSLab RTT AP3,b0:e4:d5:88:16:86,-44,-1878,2265,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,15420,117
1767085352636,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,5361,143,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,8877,106,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-1006,472,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,15566,61
1767085352818,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,5595,1708,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,8838,120,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-967,450,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,10179,2820
1767085353048,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,5830,2515,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,7529,1380,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-1006,472,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,16006,83
1767085353258,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,5947,2432,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,7041,1411,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-928,442,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,8877,2500
1767085353478,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,6035,2413,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,5478,373,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-1006,492,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,10139,2104
1767085353650,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,5976,2446,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,5419,206,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-928,440,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9072,2289
1767085353882,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,5830,2282,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,5888,961,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-928,419,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9072,2345
1767085354088,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,6006,62,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,5420,1093,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-850,428,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9072,2374
1767085354299,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,5976,155,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,5302,420,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-1085,523,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,8916,2467
1767085354508,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,5947,2383,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,5478,1448,MCSLab RTT AP3,b0:e4:d5:88:16:86,-44,-1006,552,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,8838,2389
1767085354697,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-64,6152,1428,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,5273,504,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-1045,475,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,8799,2337
1767085354907,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-64,6181,1340,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,5244,349,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-1124,573,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,8916,2277
1767085355131,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,6005,2054,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,5595,1092,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-1006,468,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,8916,1645
1767085355313,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,5918,2417,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,5625,401,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-1163,547,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,9033,2224
1767085355524,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,5976,1997,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,5654,1014,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-1085,531,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,8994,2325
1767085355774,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,6006,1594,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,7470,1454,MCSLab RTT AP3,b0:e4:d5:88:16:86,-48,-1045,533,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,10335,2071
1767085355976,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,5771,1467,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,6035,955,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-1045,554,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,10374,2057
1767085356183,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,5800,1225,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,5654,330,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-928,426,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,9072,2388
1767085356401,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,5947,1899,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,5566,147,MCSLab RTT AP3,b0:e4:d5:88:16:86,-45,-1120,547,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,9189,2292
1767085356588,4-1,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,5947,1921,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,5713,112,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-1124,552,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,9111,2243
